Granule Name,Platform,Sensor,Beam Mode,Absolute Orbit,Relative Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,Stack ID
S1A_IW_GRDH_1SDV_20170930T161204_20170930T161229_018607_01F5ED_48C2,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18607,160,160,379,2017-09-30T16:12:29Z,2017-10-02T11:52:17Z,GRD_HD,2017-09-30T16:12:04Z,2017-09-30T16:12:29Z,63.8168,-146.3083,64.3112,-143.3897,64.7592,-148.582,62.8356,-144.1937,63.2719,-149.1254,NaN,Descending,935.52 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20171021T172646_20171021T172711_018914_01FF58_D069,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,387,2017-10-21T17:27:11.950700,2017-10-24T06:02:14Z,GRD_HD,2017-10-21T17:26:46.951803,2017-10-21T17:27:11.950700,61.5163,-165.7791,62.022247,-163.086334,62.454712,-167.894485,60.541763,-163.798065,60.965309,-168.385818,NaN,Descending,837.71 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172621_20171021T172646_018914_01FF58_3FD0,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,382,2017-10-21T17:26:46.950303,2017-10-24T05:56:30Z,GRD_HD,2017-10-21T17:26:21.951405,2017-10-21T17:26:46.950303,63.0016,-165.1539,63.499722,-162.315903,63.943035,-167.371353,62.022335,-163.086304,62.454926,-167.896179,NaN,Descending,819.82 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172556_20171021T172621_018914_01FF58_5EDC,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,377,2017-10-21T17:26:21.949896,2017-10-24T05:56:53Z,GRD_HD,2017-10-21T17:25:56.950999,2017-10-21T17:26:21.949896,64.4853,-164.4849,64.975052,-161.489899,65.430855,-166.822388,63.499809,-162.315842,63.943264,-167.373322,NaN,Descending,829.86 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172531_20171021T172556_018914_01FF58_C0A9,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,372,2017-10-21T17:25:56.949500,2017-10-24T05:53:31Z,GRD_HD,2017-10-21T17:25:31.952105,2017-10-21T17:25:56.949500,65.9664,-163.7554,66.444595,-160.567078,66.915947,-166.210541,64.975143,-161.489853,65.431061,-166.824066,NaN,Descending,842.27 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172506_20171021T172531_018914_01FF58_8793,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,367,2017-10-21T17:25:31.950602,2017-10-24T06:36:20Z,GRD_HD,2017-10-21T17:25:06.951705,2017-10-21T17:25:31.950602,67.4453,-162.9638,67.912971,-159.581375,68.40155,-165.577255,66.444679,-160.567017,66.916153,-166.212311,NaN,Descending,868.47 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172441_20171021T172506_018914_01FF58_0D0A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,362,2017-10-21T17:25:06.950205,2017-10-24T06:06:00Z,GRD_HD,2017-10-21T17:24:41.951308,2017-10-21T17:25:06.950205,68.921,-162.0876,69.372192,-158.444016,69.882935,-164.840576,67.913055,-159.581299,68.401756,-165.579132,NaN,Descending,848.74 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T172412_20171021T172441_018914_01FF58_37FC,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18914,117,117,356,2017-10-21T17:24:41.949806,2017-10-24T06:09:56Z,GRD_HD,2017-10-21T17:24:12.923818,2017-10-21T17:24:41.949806,70.51,-161.01,71.059044,-156.953323,71.600639,-163.88916,69.372284,-158.443954,69.883133,-164.842331,NaN,Descending,893.97 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154821_20171021T154846_018913_01FF4E_4809,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,391,2017-10-21T15:48:46.272080,2017-10-24T04:48:49Z,GRD_HD,2017-10-21T15:48:21.528526,2017-10-21T15:48:46.272080,60.3907,-141.5738,60.899612,-139.027237,61.321838,-143.659424,59.423431,-139.613037,59.840935,-144.043716,NaN,Descending,899.13 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154756_20171021T154821_018913_01FF4E_7F7E,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,386,2017-10-21T15:48:21.527025,2017-10-24T04:30:13Z,GRD_HD,2017-10-21T15:47:56.529745,2017-10-21T15:48:21.527025,61.8714,-141.0015,62.373802,-138.252335,62.807304,-143.112152,60.899704,-139.027237,61.322063,-143.66127,NaN,Descending,940.75 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154731_20171021T154756_018913_01FF4E_80B6,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,381,2017-10-21T15:47:56.528244,2017-10-24T04:35:57Z,GRD_HD,2017-10-21T15:47:31.529463,2017-10-21T15:47:56.528244,63.3536,-140.3393,63.850349,-137.4664,64.295158,-142.579788,62.37389,-138.252304,62.807518,-143.113876,NaN,Descending,886.93 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154706_20171021T154731_018913_01FF4E_E4EF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,376,2017-10-21T15:47:31.527967,2017-10-24T04:37:08Z,GRD_HD,2017-10-21T15:47:06.529185,2017-10-21T15:47:31.527967,64.8365,-139.6559,65.324463,-136.620544,65.782364,-142.018326,63.850441,-137.466385,64.29538,-142.581619,NaN,Descending,911.74 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154641_20171021T154706_018913_01FF4E_7578,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,371,2017-10-21T15:47:06.527683,2017-10-24T04:44:31Z,GRD_HD,2017-10-21T15:46:41.528900,2017-10-21T15:47:06.527683,66.3167,-138.9082,66.792618,-135.673096,67.266853,-141.390854,65.324554,-136.620499,65.782585,-142.020233,NaN,Descending,912.12 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154616_20171021T154641_018913_01FF4E_6113,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,366,2017-10-21T15:46:41.527396,2017-10-24T04:50:16Z,GRD_HD,2017-10-21T15:46:16.528615,2017-10-21T15:46:41.527396,67.7933,-138.0795,68.256248,-134.628021,68.749779,-140.707916,66.792709,-135.673035,67.267044,-141.392426,NaN,Descending,891.43 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171021T154547_20171021T154616_018913_01FF4E_809E,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18913,116,116,360,2017-10-21T15:46:16.527113,2017-10-24T05:29:33Z,GRD_HD,2017-10-21T15:45:47.495738,2017-10-21T15:46:16.527113,69.3857,-137.0889,69.949196,-133.265213,70.469658,-139.829895,68.25634,-134.62796,68.749985,-140.709824,NaN,Descending,933.36 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171020T164333_20171020T164401_018899_01FEDE_3AA7,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18899,102,102,362,2017-10-20T16:44:01.519322,2017-10-23T11:12:44Z,GRD_HD,2017-10-20T16:43:33.152913,2017-10-20T16:44:01.519322,68.8376,-151.8854,69.390617,-148.198715,69.89502,-154.52446,67.736946,-149.503662,68.215889,-155.385376,NaN,Descending,943.85 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171020T164304_20171020T164333_018899_01FEDE_F200,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18899,102,102,356,2017-10-20T16:43:33.151410,2017-10-23T10:46:07Z,GRD_HD,2017-10-20T16:43:04.110469,2017-10-20T16:43:33.151410,70.5251,-150.7303,71.078613,-146.710327,71.613495,-153.570175,69.390709,-148.198639,69.895218,-154.526215,NaN,Descending,905.82 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T041057_20171020T041124_007908_00DF7C_07AB,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,226,2017-10-20T04:11:24.318903,2017-10-21T20:29:02Z,GRD_HD,2017-10-20T04:10:57.333112,2017-10-20T04:11:24.318903,69.7791,-162.1819,68.704201,-164.746704,69.208649,-158.493607,70.275673,-166.056702,70.806557,-159.334381,NaN,Ascending,856.02 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T041032_20171020T041057_007908_00DF7C_39C0,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,221,2017-10-20T04:10:57.331612,2017-10-21T20:36:24Z,GRD_HD,2017-10-20T04:10:32.333316,2017-10-20T04:10:57.331612,68.2476,-161.2051,67.240784,-163.680206,67.725288,-157.80719,68.704109,-164.746628,69.208458,-158.4953,NaN,Ascending,884.19 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T041007_20171020T041032_007908_00DF7C_93CF,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,216,2017-10-20T04:10:32.331812,2017-10-21T23:15:04Z,GRD_HD,2017-10-20T04:10:07.332015,2017-10-20T04:10:32.331812,66.7706,-160.366,65.77243,-162.717438,66.24015,-157.179382,67.2407,-163.680145,67.725082,-157.809021,NaN,Ascending,865.15 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T040942_20171020T041007_007908_00DF7C_926D,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,211,2017-10-20T04:10:07.330519,2017-10-21T21:48:39Z,GRD_HD,2017-10-20T04:09:42.332222,2017-10-20T04:10:07.330519,65.2909,-159.6007,64.300285,-161.838913,64.753792,-156.597626,65.772346,-162.717377,66.239952,-157.181107,NaN,Ascending,868.33 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T040917_20171020T040942_007908_00DF7C_62CE,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,206,2017-10-20T04:09:42.330723,2017-10-21T22:32:51Z,GRD_HD,2017-10-20T04:09:17.332426,2017-10-20T04:09:42.330723,63.8087,-158.8978,62.824379,-161.035156,63.265984,-156.05838,64.300201,-161.838852,64.753593,-156.599258,NaN,Ascending,896.20 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T040852_20171020T040917_007908_00DF7C_63F6,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,201,2017-10-20T04:09:17.330923,2017-10-21T20:09:57Z,GRD_HD,2017-10-20T04:08:52.332626,2017-10-20T04:09:17.330923,62.3244,-158.2486,61.345364,-160.293243,61.776958,-155.553543,62.824291,-161.03511,63.26577,-156.06012,NaN,Ascending,902.39 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171020T040827_20171020T040852_007908_00DF7C_E6A4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7908,7,7,196,2017-10-20T04:08:52.331125,2017-10-21T22:08:11Z,GRD_HD,2017-10-20T04:08:27.332829,2017-10-20T04:08:52.331125,60.8385,-157.6405,59.864475,-159.596481,60.28738,-155.070251,61.345276,-160.293213,61.77673,-155.555389,NaN,Ascending,899.32 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171019T174156_20171019T174221_018885_01FE76_4EFE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18885,88,88,371,2017-10-19T17:42:21.130223,2017-10-21T10:07:45Z,GRD_HD,2017-10-19T17:41:56.132047,2017-10-19T17:42:21.130223,66.1545,-167.7644,66.631874,-164.557724,67.104881,-170.23616,65.162231,-165.485214,65.619713,-170.849823,NaN,Descending,844.91 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171019T174131_20171019T174156_018885_01FE76_8C50,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18885,88,88,366,2017-10-19T17:41:56.130546,2017-10-21T10:12:07Z,GRD_HD,2017-10-19T17:41:31.132370,2017-10-19T17:41:56.130546,67.6327,-166.9591,68.098099,-163.544083,68.589287,-169.57991,66.631958,-164.557663,67.105087,-170.237946,NaN,Descending,812.88 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171019T174102_20171019T174131_018885_01FE76_07BD,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18885,88,88,361,2017-10-19T17:41:31.130870,2017-10-21T10:12:33Z,GRD_HD,2017-10-19T17:41:02.099711,2017-10-19T17:41:31.130870,69.2265,-165.9911,69.792107,-162.200455,70.309639,-168.714066,68.098183,-163.544022,68.5895,-169.581802,NaN,Descending,914.83 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170230_20171018T170255_018870_01FE03_87DE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,392,2017-10-18T17:02:55.286220,2017-10-20T11:39:15Z,GRD_HD,2017-10-18T17:02:30.286412,2017-10-18T17:02:55.286220,60.0575,-160.1755,60.567722,-157.589493,60.995213,-162.22081,59.084587,-158.252853,59.504597,-162.683319,NaN,Descending,907.14 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170205_20171018T170230_018870_01FE03_4EA3,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,387,2017-10-18T17:02:30.284911,2017-10-20T11:30:48Z,GRD_HD,2017-10-18T17:02:05.286603,2017-10-18T17:02:30.284911,61.5446,-159.591,62.047802,-156.872803,62.484573,-161.72879,60.567814,-157.589447,60.995438,-162.22261,NaN,Descending,921.86 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170140_20171018T170205_018870_01FE03_68C2,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,382,2017-10-18T17:02:05.285102,2017-10-20T11:33:53Z,GRD_HD,2017-10-18T17:01:40.286795,2017-10-18T17:02:05.285102,63.0296,-158.9628,63.524963,-156.098923,63.972767,-161.20491,62.04789,-156.872757,62.484787,-161.730484,NaN,Descending,910.19 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170115_20171018T170140_018870_01FE03_2EDD,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,377,2017-10-18T17:01:40.285301,2017-10-20T12:06:04Z,GRD_HD,2017-10-18T17:01:15.286992,2017-10-18T17:01:40.285301,64.5128,-158.2875,64.999123,-155.261108,65.459908,-160.646881,63.525051,-156.098862,63.97298,-161.206696,NaN,Descending,906.51 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170050_20171018T170115_018870_01FE03_A332,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,372,2017-10-18T17:01:15.285485,2017-10-20T12:08:58Z,GRD_HD,2017-10-18T17:00:50.287178,2017-10-18T17:01:15.285485,65.9939,-157.5585,66.469894,-154.348434,66.945923,-160.048813,64.999214,-155.261063,65.460114,-160.64856,NaN,Descending,896.17 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170025_20171018T170050_018870_01FE03_E12F,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,367,2017-10-18T17:00:50.285677,2017-10-20T11:58:54Z,GRD_HD,2017-10-18T17:00:25.287369,2017-10-18T17:00:50.285677,67.4737,-156.7769,67.938988,-153.368896,68.432076,-159.425705,66.469986,-154.348373,66.946129,-160.050568,NaN,Descending,922.05 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T170000_20171018T170025_018870_01FE03_ADA6,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,362,2017-10-18T17:00:25.285868,2017-10-20T11:40:50Z,GRD_HD,2017-10-18T17:00:00.287561,2017-10-18T17:00:25.285868,68.9487,-155.8919,69.395424,-152.202866,69.911919,-158.664474,67.939072,-153.368835,68.432281,-159.427582,NaN,Descending,861.06 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171018T165931_20171018T170000_018870_01FE03_4B0D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18870,73,73,356,2017-10-18T17:00:00.286060,2017-10-20T12:08:21Z,GRD_HD,2017-10-18T16:59:31.240950,2017-10-18T17:00:00.286060,70.5372,-154.7996,71.083214,-150.707306,71.63089,-157.714722,69.395515,-152.202805,69.912109,-158.666229,NaN,Descending,922.08 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042709_20171018T042736_007879_00DEA9_D7C8,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,223,2017-10-18T04:27:36.638681,2017-10-20T02:59:13Z,GRD_HD,2017-10-18T04:27:09.663308,2017-10-18T04:27:36.638681,68.8898,-165.7276,67.821182,-168.213058,68.31308,-162.202652,69.397186,-169.424759,69.912384,-162.982529,NaN,Ascending,832.37 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042644_20171018T042709_007879_00DEA9_36FD,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,218,2017-10-18T04:27:09.661809,2017-10-20T06:21:25Z,GRD_HD,2017-10-18T04:26:44.663208,2017-10-18T04:27:09.661809,67.3561,-164.8146,66.354996,-167.20874,66.828827,-161.549805,67.821098,-168.212997,68.312874,-162.204529,NaN,Ascending,805.36 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042619_20171018T042644_007879_00DEA9_AE19,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,213,2017-10-18T04:26:44.661708,2017-10-20T06:30:08Z,GRD_HD,2017-10-18T04:26:19.663107,2017-10-18T04:26:44.661708,65.8779,-164.0164,64.885048,-166.291306,65.34343,-160.943054,66.354912,-167.208679,66.828621,-161.551559,NaN,Ascending,848.55 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042554_20171018T042619_007879_00DEA9_ADF1,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,208,2017-10-18T04:26:19.661607,2017-10-20T02:58:33Z,GRD_HD,2017-10-18T04:25:54.663006,2017-10-18T04:26:19.661607,64.3967,-163.2896,63.409863,-165.465866,63.855721,-160.393997,64.884964,-166.29126,65.343231,-160.944717,NaN,Ascending,814.33 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042529_20171018T042554_007879_00DEA9_BD15,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,203,2017-10-18T04:25:54.661503,2017-10-20T03:00:19Z,GRD_HD,2017-10-18T04:25:29.662903,2017-10-18T04:25:54.661503,62.9131,-162.6214,61.932396,-164.696945,62.367393,-159.872269,63.409771,-165.46582,63.855507,-160.395782,NaN,Ascending,894.73 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042504_20171018T042529_007879_00DEA9_63EB,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,198,2017-10-18T04:25:29.661402,2017-10-20T03:01:41Z,GRD_HD,2017-10-18T04:25:04.662801,2017-10-18T04:25:29.661402,61.4276,-161.9989,60.451534,-163.98909,60.87756,-159.386673,61.932308,-164.696899,62.367168,-159.874146,NaN,Ascending,912.28 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171018T042439_20171018T042504_007879_00DEA9_F1D7,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7879,153,153,193,2017-10-18T04:25:04.661300,2017-10-20T06:34:42Z,GRD_HD,2017-10-18T04:24:39.662699,2017-10-18T04:25:04.661300,59.9402,-161.4186,58.96833,-163.327637,59.38681,-158.925522,60.451443,-163.989044,60.877346,-159.38829,NaN,Ascending,886.35 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171017T153116_20171017T153141_007871_00DE6F_EB68,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7871,145,145,392,2017-10-17T15:31:41.995077,2017-10-19T15:34:45Z,GRD_HD,2017-10-17T15:31:16.995960,2017-10-17T15:31:41.995077,60.0884,-137.5348,60.601147,-134.970398,61.024197,-139.555649,59.118233,-135.635071,59.533798,-140.021225,NaN,Descending,957.37 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171017T153047_20171017T153116_007871_00DE6F_2B3D,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7871,145,145,386,2017-10-17T15:31:16.994459,2017-10-19T14:39:35Z,GRD_HD,2017-10-17T15:30:47.964339,2017-10-17T15:31:16.994459,61.6952,-136.8996,62.319489,-134.131668,62.753418,-138.977341,60.601234,-134.970367,61.024406,-139.557266,NaN,Descending,1010.15 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025741_20171017T025808_018847_01FD4C_4066,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,227,2017-10-17T02:58:08.640140,2017-10-19T08:12:04Z,GRD_HD,2017-10-17T02:57:41.658243,2017-10-17T02:58:08.640140,70.1222,-143.8727,69.047859,-146.44516,69.55468,-140.108231,70.613503,-147.830414,71.149368,-141.010651,NaN,Ascending,893.46 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025716_20171017T025741_018847_01FD4C_0906,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,222,2017-10-17T02:57:41.656741,2017-10-19T07:52:09Z,GRD_HD,2017-10-17T02:57:16.657770,2017-10-17T02:57:41.656741,68.5924,-142.8616,67.583748,-145.371033,68.070595,-139.425537,69.047768,-146.445084,69.554482,-140.109955,NaN,Ascending,930.14 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025651_20171017T025716_018847_01FD4C_178A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,217,2017-10-17T02:57:16.656270,2017-10-19T07:34:20Z,GRD_HD,2017-10-17T02:56:51.657299,2017-10-17T02:57:16.656270,67.1146,-142.0222,66.114548,-144.405182,66.584694,-138.804184,67.583656,-145.370972,68.070381,-139.427383,NaN,Ascending,888.22 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025626_20171017T025651_018847_01FD4C_F8EF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,212,2017-10-17T02:56:51.655797,2017-10-19T07:42:00Z,GRD_HD,2017-10-17T02:56:26.658327,2017-10-17T02:56:51.655797,65.6362,-141.2336,64.646683,-143.476349,65.100861,-138.179504,66.114464,-144.405121,66.584488,-138.805923,NaN,Ascending,921.11 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025601_20171017T025626_018847_01FD4C_7276,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,207,2017-10-17T02:56:26.656825,2017-10-19T07:47:18Z,GRD_HD,2017-10-17T02:56:01.657854,2017-10-17T02:56:26.656825,64.1554,-140.5083,63.170181,-142.669968,63.612484,-137.644531,64.646599,-143.476303,65.100647,-138.181366,NaN,Ascending,899.22 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025536_20171017T025601_018847_01FD4C_ADE0,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,202,2017-10-17T02:56:01.656355,2017-10-19T07:42:51Z,GRD_HD,2017-10-17T02:55:36.657383,2017-10-17T02:56:01.656355,62.6718,-139.8452,61.693733,-141.897385,62.124996,-137.114517,63.170094,-142.669922,63.61227,-137.646301,NaN,Ascending,902.28 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171017T025511_20171017T025536_018847_01FD4C_402B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18847,50,50,197,2017-10-17T02:55:36.655881,2017-10-19T07:43:06Z,GRD_HD,2017-10-17T02:55:11.658411,2017-10-17T02:55:36.655881,61.1877,-139.2135,60.214664,-141.179291,60.636574,-136.614532,61.693642,-141.897324,62.124783,-137.116196,NaN,Ascending,961.88 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171016T171900_20171016T171922_018841_01FD0E_0062,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18841,44,44,393,2017-10-16T17:19:22.079362,2017-10-18T20:23:02Z,GRD_HD,2017-10-16T17:19:00.242309,2017-10-16T17:19:22.079362,60.0026,-164.3118,60.421501,-161.79361,60.844368,-166.362808,59.125984,-162.371964,59.542381,-166.767944,NaN,Descending,648.82 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171016T171835_20171016T171900_018841_01FD0E_EFAE,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18841,44,44,388,2017-10-16T17:19:00.240819,2017-10-18T20:31:06Z,GRD_HD,2017-10-16T17:18:35.241498,2017-10-16T17:19:00.240819,61.396,-163.7692,61.902596,-161.088654,62.334286,-165.878067,60.421589,-161.793564,60.844578,-166.36441,NaN,Descending,852.51 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171016T171810_20171016T171835_018841_01FD0E_46B7,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18841,44,44,383,2017-10-16T17:18:35.239995,2017-10-18T20:58:09Z,GRD_HD,2017-10-16T17:18:10.242176,2017-10-16T17:18:35.239995,62.8816,-163.1502,63.380512,-160.325699,63.822811,-165.36026,61.902683,-161.088623,62.334499,-165.879745,NaN,Descending,896.43 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171016T171745_20171016T171810_018841_01FD0E_5B6D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18841,44,44,378,2017-10-16T17:18:10.240673,2017-10-18T21:00:38Z,GRD_HD,2017-10-16T17:17:45.241353,2017-10-16T17:18:10.240673,64.3653,-162.4838,64.85556,-159.499954,65.310364,-164.808701,63.3806,-160.325653,63.823025,-165.36203,NaN,Descending,854.46 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171016T171720_20171016T171745_018841_01FD0E_814A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18841,44,44,373,2017-10-16T17:17:45.239842,2017-10-18T20:37:39Z,GRD_HD,2017-10-16T17:17:20.242026,2017-10-16T17:17:45.239842,65.8465,-161.7578,66.325714,-158.586533,66.795769,-164.203506,64.855652,-159.499893,65.310577,-164.810577,NaN,Descending,869.42 MB,0,,,0,
