@relation cleaned-data

@attribute Platform {SENTINEL-1B,SENTINEL-1A}
@attribute Sensor {'SENTINEL-1 C-SAR'}
@attribute 'Beam Mode' {WV,IW,S3,S2,S1,EW}
@attribute 'Absolute Orbit' numeric
@attribute 'Relative Orbit' numeric
@attribute 'Path Number' numeric
@attribute 'Frame Number' numeric
@attribute 'Processing Level' {SLC,OCN,GRD_MD,RAW}
@attribute 'Center Lat' numeric
@attribute 'Center Lon' numeric
@attribute 'Near Start Lat' numeric
@attribute 'Near Start Lon' numeric
@attribute 'Far Start Lat' numeric
@attribute 'Far Start Lon' numeric
@attribute 'Near End Lat' numeric
@attribute 'Near End Lon' numeric
@attribute 'Far End Lat' numeric
@attribute 'Far End Lon' numeric
@attribute 'Faraday Rotation' numeric
@attribute 'Ascending or Descending?' {Ascending,Descending}
@attribute 'Size (MB)' numeric
@attribute 'Off Nadir Angle' numeric

@data
SENTINEL-1A,'SENTINEL-1 C-SAR',EW,19540,43,43,937,RAW,-70.1322,60.3773,-70.3767,54.0737,-72.0309,57.5362,-68.1962,62.7349,-69.6713,66.4725,?,Ascending,431.43,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,840,RAW,-71.6227,163.442,-71.735153,167.956253,-70.221184,162.787338,-73.020584,164.206482,-71.407387,159.002762,?,Descending,768.52,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,236,RAW,72.3658,14.7017,72.5824,10.6366,71.5729,11.6857,73.1062,17.9925,72.0712,18.6579,?,Ascending,815.7,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,231,RAW,71.3352,15.5345,72.0022,11.2527,70.1167,13.0284,72.5109,18.3829,70.5834,19.515,?,Ascending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,226,RAW,69.8593,16.5953,70.5486,12.6489,68.6534,14.2142,71.024,19.272,69.0932,20.279,?,Ascending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,221,RAW,68.379,17.5384,69.0872,13.8777,67.1842,15.2727,69.5344,20.0614,67.6009,20.9686,?,Ascending,1470,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,216,RAW,66.8952,18.3863,67.6195,14.9713,65.71,16.2269,68.0428,20.7714,66.1069,21.5978,?,Ascending,1430,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,173,RAW,54.2241,23.515,53.058468,21.895222,53.46777,25.73119,54.945198,21.218882,55.359486,25.237158,?,Ascending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,168,RAW,52.6002,24.0058,51.57674,22.397295,51.983028,26.103758,53.185337,21.850767,53.594955,25.698498,?,Ascending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,163,RAW,51.116,24.4375,50.0938,22.879511,50.497612,26.466103,51.704216,22.356577,52.110626,26.073093,?,Ascending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,158,RAW,49.6307,24.854,48.609699,23.342859,49.0116,26.818756,50.221458,22.841015,50.625301,26.436613,?,Ascending,1540,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,153,RAW,48.1168,25.2707,47.068829,23.813778,47.4687,27.180246,48.738457,23.314405,49.139709,26.794945,?,Ascending,1540,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,148,RAW,46.604,25.6602,45.580761,24.23568,45.980389,27.511435,47.202724,23.767744,47.603176,27.145851,?,Ascending,1570,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,143,RAW,45.1156,26.0366,44.092686,24.649313,44.492077,27.838902,45.715736,24.196356,46.115486,27.480738,?,Ascending,1620,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,138,RAW,43.6259,26.3997,42.602901,25.046055,43.0028,28.157743,44.226967,24.606411,44.626812,27.806057,?,Ascending,1620,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,133,RAW,42.1362,26.7605,41.113026,25.439966,41.513149,28.476011,42.738548,25.012392,43.138233,28.130062,?,Ascending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,128,RAW,40.6192,27.1144,39.570011,25.830383,39.971214,28.796602,41.247688,25.400684,41.648087,28.445053,?,Ascending,1520,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,123,RAW,39.0986,27.4651,38.078041,26.202684,38.480278,29.104706,39.698689,25.797804,40.099823,28.769846,?,Ascending,1520,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,118,RAW,37.6063,27.8023,36.585239,26.5662,36.988819,29.4088,38.206688,26.17013,38.608883,29.077837,?,Ascending,1520,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,113,RAW,36.1133,28.1346,35.091644,26.923403,35.496723,29.710258,36.713974,26.535275,37.117405,29.382671,?,Ascending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,108,RAW,34.6201,28.4616,33.597813,27.273344,34.004677,30.008783,35.220734,26.892422,35.62571,29.684156,?,Ascending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,103,RAW,33.1261,28.7845,32.10294,27.617851,32.511753,30.30526,33.726532,27.243406,34.133236,29.983147,?,Ascending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,98,RAW,31.6021,29.1098,30.548649,27.970257,30.959692,30.611349,32.23172,27.588398,32.640358,30.279804,?,Ascending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,93,RAW,30.0774,29.4325,29.052246,28.305882,29.465506,30.905096,30.677336,27.942661,31.088078,30.586885,?,Ascending,1500,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,88,RAW,28.5816,29.7468,27.555639,28.63813,27.971203,31.198109,29.18103,28.279671,29.593897,30.881369,?,Ascending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,83,RAW,27.0853,30.0574,26.057966,28.965233,26.476105,31.489368,27.684364,28.610836,28.099634,31.173615,?,Ascending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,78,RAW,25.5887,30.3666,24.560307,29.289936,24.981073,31.780476,26.187054,28.939283,26.604792,31.465532,?,Ascending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,73,RAW,24.0625,30.6766,23.003948,29.619841,23.427946,32.079937,24.688597,29.260195,25.109301,31.754356,?,Ascending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8557,131,131,68,RAW,22.2659,30.8546,23.1049,29.4673,21.1447,29.8796,23.3774,31.8476,21.4191,32.226,?,Ascending,1480,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,1139,RAW,-12.05,38.103,-11.2823,36.7658,-13.1732,37.2069,-10.9258,38.992,-12.8085,39.4491,?,Ascending,1430,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,1134,RAW,-13.5221,38.4565,-12.7276,37.1022,-14.6782,37.5643,-12.3648,39.3404,-14.3064,39.8211,?,Ascending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,1129,RAW,-15.0235,38.8236,-14.2328,37.4579,-16.1821,37.9276,-13.8632,39.7102,-15.803,40.2007,?,Ascending,1470,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8556,130,130,1124,RAW,-16.5236,39.1977,-15.7371,37.8194,-17.6849,38.2972,-15.3602,40.0875,-17.2982,40.5884,?,Ascending,1460,0
SENTINEL-1B,'SENTINEL-1 C-SAR',EW,8556,130,130,939,RAW,-69.6949,71.7237,-69.8281,65.4046,-71.6537,69.0218,-67.7019,73.9626,-69.3378,77.901,?,Ascending,593.81,0
SENTINEL-1A,'SENTINEL-1 C-SAR',EW,19540,43,43,333,RAW,75.7992,-126.8085,78.4176,-131.8943,74.1076,-135.8761,77.0851,-115.6667,73.0903,-123.3426,?,Descending,1020,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,242,RAW,74.446,25.2112,73.378334,22.093306,73.976128,29.95734,74.815331,20.212166,75.458046,28.785143,?,Ascending,1220,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,237,RAW,73.0522,26.5749,71.949448,23.685001,72.511024,30.953007,73.501526,21.944159,74.102806,29.86429,?,Ascending,1470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,232,RAW,71.6,27.8013,70.511642,25.071323,71.043304,31.826284,72.074043,23.555483,72.638496,30.871759,?,Ascending,1480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,227,RAW,70.1433,28.8884,69.06794,26.306627,69.573875,32.611202,70.638092,24.971729,71.171249,31.762873,?,Ascending,1440,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,222,RAW,68.6533,29.8599,67.560234,27.433292,68.0448,33.335709,69.193344,26.203428,69.701447,32.54538,?,Ascending,1400,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,217,RAW,67.1593,30.7337,66.103546,28.411064,66.570717,33.972233,67.685852,27.344372,68.17205,33.278194,?,Ascending,1420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,212,RAW,65.6908,31.511,64.642517,29.29878,65.095062,34.557793,66.229492,28.329897,66.698082,33.919106,?,Ascending,1420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,207,RAW,64.2196,32.2231,63.177593,30.111696,63.617798,35.101414,64.768791,29.2246,65.222542,34.508602,?,Ascending,1430,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,202,RAW,62.746,32.8797,61.7094,30.860285,62.139259,35.6092,63.304039,30.042389,63.745346,35.054909,?,Ascending,1460,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,197,RAW,61.2419,33.4992,60.181793,31.577539,60.602852,36.10318,61.835621,30.792828,62.266647,35.563622,?,Ascending,1470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,192,RAW,59.5999,33.9691,60.3776,31.3794,58.4476,32.2179,60.722,35.8497,58.7784,36.4396,?,Ascending,1420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,149,RAW,46.8908,37.9308,45.881481,36.499302,46.279884,39.782623,47.477333,36.040005,47.876179,39.421879,?,Ascending,1330,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,144,RAW,45.3341,38.3178,44.316135,36.937035,44.712528,40.113541,45.932491,36.484009,46.329319,39.755226,?,Ascending,1480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,139,RAW,43.8449,38.6866,42.827251,37.340672,43.223675,40.436756,44.444386,36.901325,44.84082,40.085201,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,134,RAW,42.3551,39.0468,41.337292,37.733463,41.734074,40.754787,42.955635,37.306305,43.352047,40.4091,?,Ascending,1470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,129,RAW,40.8665,39.4188,39.849243,38.140831,40.244789,41.082363,41.469131,37.725197,41.86393,40.742142,?,Ascending,1490,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,124,RAW,39.3466,39.7764,38.300598,38.535713,38.696594,41.40744,39.978676,38.11602,40.373558,41.060112,?,Ascending,1470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,119,RAW,37.5951,39.9921,38.4286,38.3734,36.4747,38.8432,38.6995,41.1794,36.7443,41.5754,?,Ascending,1460,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,114,RAW,36.3303,40.4352,35.31144,39.234379,35.712029,42.000755,36.932785,38.845821,37.331772,41.672718,?,Ascending,1490,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,109,RAW,34.8369,40.7618,33.817276,39.58371,34.219704,42.29911,35.439339,39.202381,35.839924,41.974072,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,104,RAW,33.3434,41.0904,32.323177,39.935211,32.726982,42.5998,33.946163,39.560497,34.347897,42.277374,?,Ascending,1480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,99,RAW,31.8206,41.4159,30.770876,40.28767,31.176861,42.905987,32.451603,39.905979,32.855228,42.57452,?,Ascending,1480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,94,RAW,30.0462,41.6079,30.8845,40.1269,28.9268,40.5596,31.1529,42.6829,29.1956,43.0646,?,Ascending,1450,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,87,RAW,28.1096,42.1726,27.223639,41.059254,27.633556,43.57143,28.575243,40.762436,28.982924,43.307953,?,Ascending,1110,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,82,RAW,26.7504,42.4539,25.7262,41.384563,26.138733,43.862404,27.352362,41.0312,27.762054,43.546425,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,77,RAW,25.2535,42.7629,24.22831,41.708553,24.643442,44.153862,25.854807,41.358826,26.266945,43.838665,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,72,RAW,23.7561,43.0696,22.72957,42.029133,23.147486,44.444641,24.356739,41.682518,24.771511,44.12986,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,67,RAW,22.2581,43.3724,21.23008,42.344223,21.651161,44.733532,22.857882,42.000278,23.275679,44.418861,?,Ascending,1510,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,62,RAW,20.7313,43.6838,19.673193,42.674213,20.097265,45.036602,21.358963,42.320618,21.77949,44.710712,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,57,RAW,19.2042,43.9955,18.173962,42.991791,18.600883,45.329739,19.801794,42.652481,20.225157,45.014763,?,Ascending,1500,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19540,43,43,52,RAW,17.7063,44.3019,16.674789,43.309238,17.104565,45.62431,18.30312,42.971561,18.72921,45.308693,?,Ascending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,564,RAW,8.1901,-65.4247,8.777562,-64.140228,9.227292,-66.380898,7.147884,-64.475204,7.602059,-66.706551,?,Descending,1510,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,1145,RAW,-10.1541,124.0593,-9.3516,122.7263,-11.3048,123.1735,-9.003,124.9391,-10.9482,125.4001,?,Ascending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,559,RAW,9.7191,-65.1166,10.336765,-63.822044,10.7822,-66.072739,8.650238,-64.16835,9.100142,-66.407425,?,Descending,1560,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,554,RAW,10.9321,-64.7106,12.0538,-65.6289,10.0965,-66.0184,11.7657,-63.3963,9.8045,-63.8008,?,Descending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,440,RAW,45.184,-57.4562,46.3507,-58.7891,44.2753,-59.2429,46.0688,-55.6131,43.9974,-56.1815,?,Descending,1590,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,435,RAW,46.7506,-57.0641,47.8564,-58.4515,45.905,-58.8876,47.5709,-55.1841,45.624,-55.7373,?,Descending,1510,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,430,RAW,48.2548,-56.6764,49.3614,-58.1059,47.4108,-58.5522,49.072,-54.7395,47.1264,-55.3126,?,Descending,1440,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,425,RAW,49.7582,-56.2764,50.8659,-57.7511,48.916,-58.2091,50.5718,-54.2774,48.6278,-54.8729,?,Descending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,420,RAW,51.2607,-55.8622,52.3697,-57.3858,50.4207,-57.8571,52.0704,-53.7955,50.128,-54.4161,?,Descending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,415,RAW,52.7624,-55.4323,53.8729,-57.0087,51.9247,-57.4951,53.5676,-53.2912,51.627,-53.9403,?,Descending,1490,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,410,RAW,54.2629,-54.9843,55.3753,-56.6179,53.428,-57.1216,55.0633,-52.7616,53.1246,-53.443,?,Descending,1500,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,405,RAW,55.7624,-54.5158,56.877,-56.2114,54.9307,-56.7351,56.5572,-52.2031,54.6207,-52.9212,?,Descending,1500,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,400,RAW,57.2607,-54.0238,58.3779,-55.7868,56.4326,-56.3335,58.0494,-51.6116,56.1152,-52.3716,?,Descending,1500,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,395,RAW,58.7577,-53.5048,59.8779,-55.3414,57.9337,-55.9145,59.5395,-50.9822,57.608,-51.7904,?,Descending,1500,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,390,RAW,60.2532,-52.9544,61.377,-54.8715,59.434,-55.4756,61.0273,-50.3088,59.0987,-51.1727,?,Descending,1520,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,385,RAW,61.7473,-52.3679,62.8751,-54.3731,60.9334,-55.0134,62.5126,-49.5844,60.5872,-50.5131,?,Descending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,380,RAW,63.2395,-51.7388,64.372,-53.841,62.4318,-54.5239,63.9948,-48.8002,62.0733,-49.8046,?,Descending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,375,RAW,64.7296,-51.0596,65.8676,-53.2688,63.929,-54.0024,65.4736,-47.9453,63.5564,-49.0391,?,Descending,1540,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,370,RAW,66.2175,-50.3208,67.3618,-52.6484,65.4251,-53.4428,66.9484,-47.0062,65.0363,-48.2064,?,Descending,1550,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,365,RAW,67.7026,-49.5105,68.8543,-51.9694,66.9197,-52.8376,68.4184,-45.9658,66.5123,-47.2938,?,Descending,1600,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,360,RAW,69.1845,-48.6133,70.3449,-51.2185,68.4128,-52.1772,69.8828,-44.8022,67.9839,-46.2854,?,Descending,1780,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,355,RAW,70.6625,-47.6095,71.833,-50.378,69.9039,-51.4492,71.3401,-43.487,69.45,-45.161,?,Descending,1930,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,743,RAW,-45.4771,-68.2793,-44.3599,-69.4077,-45.9367,-70.2293,-44.9832,-66.3635,-46.5832,-67.1048,?,Descending,1180,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,738,RAW,-44.1705,-67.6508,-42.9159,-68.6956,-44.7864,-69.6252,-43.5193,-65.7199,-45.4158,-66.5598,?,Descending,1400,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,733,RAW,-42.7146,-66.9831,-41.4672,-68.0159,-43.3438,-68.9028,-42.0518,-65.1046,-43.953,-65.9073,?,Descending,1390,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,728,RAW,-41.2547,-66.3451,-40.0141,-67.3661,-41.8965,-68.2139,-40.5811,-64.5151,-42.4865,-65.2839,?,Descending,1390,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,723,RAW,-39.791,-65.7341,-38.557,-66.7435,-40.4446,-67.5555,-39.1072,-63.9493,-41.0167,-64.6871,?,Descending,1380,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,718,RAW,-38.3239,-65.1477,-37.096,-66.146,-38.9886,-66.9251,-37.6305,-63.405,-39.5437,-64.1144,?,Descending,1400,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,713,RAW,-36.8536,-64.5841,-35.6316,-65.5716,-37.5288,-66.3204,-36.1512,-62.8804,-38.0679,-63.5639,?,Descending,1440,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,708,RAW,-35.3802,-64.0414,-34.1638,-65.0185,-36.0654,-65.7394,-34.6693,-62.374,-36.5893,-63.0337,?,Descending,1420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,703,RAW,-33.904,-63.5178,-32.693,-64.4851,-34.5986,-65.1801,-33.1851,-61.8843,-35.1082,-62.5221,?,Descending,1410,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,698,RAW,-32.4253,-63.0119,-31.2194,-63.9699,-33.1287,-64.641,-31.6988,-61.41,-33.6247,-62.0276,?,Descending,1420,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,693,RAW,-30.944,-62.5225,-29.743,-63.4715,-31.6558,-64.1205,-30.2103,-60.9499,-32.1389,-61.5489,?,Descending,1430,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,91,RAW,29.302,128.1633,30.032,126.7174,28.2911,127.0998,30.3007,129.2506,28.5603,129.5893,?,Ascending,1330,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,86,RAW,27.8995,128.453,28.7383,127.0021,26.7798,127.4277,29.0073,129.5024,27.0497,129.8823,?,Ascending,1530,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8553,127,127,81,RAW,26.3881,128.7629,27.2271,127.331,25.2681,127.7524,27.4968,129.7957,25.5389,130.1746,?,Ascending,1530,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,647,RAW,-16.8238,-58.586,-16.278254,-57.214458,-15.734968,-59.554859,-17.909033,-57.605,-17.358089,-59.967171,?,Descending,1330,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,642,RAW,-15.3307,-58.2218,-14.781517,-56.863308,-14.245072,-59.185326,-16.413071,-57.247486,-15.869253,-59.58918,?,Descending,1510,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,637,RAW,-13.8361,-57.8665,-13.283484,-56.520477,-12.753909,-58.824692,-14.915728,-56.898823,-14.379049,-59.220661,?,Descending,1520,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,632,RAW,-12.3417,-57.513,-11.785747,-56.177055,-11.262313,-58.467648,-13.418998,-56.550068,-12.888707,-58.856316,?,Descending,1540,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,627,RAW,-10.8456,-57.1678,-10.286361,-55.841515,-9.769173,-58.118771,-11.920542,-56.209671,-11.396729,-58.500637,?,Descending,1540,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,622,RAW,-9.3232,-56.8207,-8.73498,-55.497131,-8.223894,-57.763111,-10.421556,-55.872211,-9.903867,-58.150345,?,Descending,1550,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,617,RAW,-7.7972,-56.4766,-7.235214,-55.166454,-6.729688,-57.423965,-8.864131,-55.52441,-8.352439,-57.791763,?,Descending,1560,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,612,RAW,-6.3001,-56.1419,-5.735584,-54.837128,-5.235249,-57.088745,-7.364872,-55.19133,-6.858561,-57.450966,?,Descending,1560,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,607,RAW,-4.8019,-55.8138,-4.234837,-54.514141,-3.739826,-56.760124,-5.864425,-54.864971,-5.363622,-57.117161,?,Descending,1550,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,602,RAW,-3.3037,-55.488,-2.73431,-54.191963,-2.244283,-56.434811,-4.364143,-54.539761,-3.868497,-56.787022,?,Descending,1510,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,597,RAW,-1.8048,-55.1673,-1.232927,-53.87426,-0.747922,-56.114731,-2.863191,-54.219414,-2.372731,-56.462513,?,Descending,1480,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,592,RAW,-0.2765,-54.8452,0.326671,-53.548603,0.806434,-55.787514,-1.361527,-53.903503,-0.876283,-56.14325,?,Descending,1530,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,587,RAW,1.252,-54.5242,1.828164,-53.234798,2.303213,-55.474785,0.198201,-53.575352,0.678389,-55.814323,?,Descending,1540,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,582,RAW,2.7515,-54.2118,3.329632,-52.922466,3.800111,-55.165226,1.699655,-53.26128,2.175129,-55.501236,?,Descending,1560,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,577,RAW,4.2508,-53.9019,4.830941,-52.611538,5.296972,-54.858707,3.201003,-52.948914,3.671891,-55.191475,?,Descending,1560,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,572,RAW,5.7507,-53.5921,6.333203,-52.299213,6.795094,-54.553352,4.701985,-52.635727,5.168603,-54.883434,?,Descending,1510,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,567,RAW,7.2796,-53.2801,7.892024,-51.978455,8.349538,-54.240646,6.20474,-52.325676,6.667005,-54.579266,?,Descending,1470,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,562,RAW,8.49,-52.8648,9.6143,-53.7726,7.6577,-54.1668,9.3213,-51.558,7.3605,-51.9636,?,Descending,1460,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,439,RAW,45.8449,-45.1068,46.421993,-43.288914,46.811893,-46.537949,44.85548,-43.731373,45.244865,-46.887657,?,Descending,1380,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,434,RAW,47.3367,-44.7241,47.964741,-42.837215,48.355625,-46.185417,46.294312,-43.325565,46.684155,-46.566795,?,Descending,1580,0
SENTINEL-1A,'SENTINEL-1 C-SAR',IW,19536,39,39,429,RAW,48.6381,-44.2327,49.7449,-45.6736,47.7945,-46.1228,49.4543,-42.2803,47.5091,-42.8589,?,Descending,1560,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,766,RAW,-51.9737,-59.5842,-50.7646,-60.7522,-52.4076,-61.8744,-51.4946,-57.3417,-53.171,-58.3509,?,Descending,1280,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,694,RAW,-31.0015,-50.2417,-30.438765,-48.696037,-29.830938,-51.240322,-32.164169,-49.215771,-31.544134,-51.807636,?,Descending,1440,0
SENTINEL-1B,'SENTINEL-1 C-SAR',IW,8552,126,126,689,RAW,-29.702,-49.7829,-28.5048,-50.725,-30.4205,-51.3569,-28.9626,-48.2332,-30.8933,-48.8177,?,Descending,1510,0
